Metric,Date,Value,Stock
Net Interest Income,2025-06-30 00:00:00,-18524300000.0,TATASTEEL.NS
Interest Expense,2025-06-30 00:00:00,18524300000.0,TATASTEEL.NS
Normalized Income,2025-06-30 00:00:00,21641506506.51434,TATASTEEL.NS
Net Income From Continuing And Discontinued Operation,2025-06-30 00:00:00,20776800000.0,TATASTEEL.NS
Total Expenses,2025-06-30 00:00:00,480608300000.0,TATASTEEL.NS
Diluted Average Shares,2025-06-30 00:00:00,12441197605.0,TATASTEEL.NS
Basic Average Shares,2025-06-30 00:00:00,12441197605.0,TATASTEEL.NS
Diluted EPS,2025-06-30 00:00:00,1.67,TATASTEEL.NS
Basic EPS,2025-06-30 00:00:00,1.67,TATASTEEL.NS
Diluted NI Availto Com Stockholders,2025-06-30 00:00:00,20776800000.0,TATASTEEL.NS
Net Income Common Stockholders,2025-06-30 00:00:00,20776800000.0,TATASTEEL.NS
Otherunder Preferred Stock Dividend,2025-06-30 00:00:00,0.0,TATASTEEL.NS
Net Income,2025-06-30 00:00:00,20776800000.0,TATASTEEL.NS
Minority Interests,2025-06-30 00:00:00,703200000.0,TATASTEEL.NS
Net Income Including Noncontrolling Interests,2025-06-30 00:00:00,20073600000.0,TATASTEEL.NS
Net Income Continuous Operations,2025-06-30 00:00:00,20073600000.0,TATASTEEL.NS
Tax Provision,2025-06-30 00:00:00,10597200000.0,TATASTEEL.NS
Pretax Income,2025-06-30 00:00:00,30670800000.0,TATASTEEL.NS
Other Non Operating Income Expenses,2025-06-30 00:00:00,2886700000.0,TATASTEEL.NS
Special Income Charges,2025-06-30 00:00:00,-1321200000.0,TATASTEEL.NS
Other Special Charges,2025-06-30 00:00:00,282000000.0,TATASTEEL.NS
Write Off,2025-06-30 00:00:00,0.0,TATASTEEL.NS
Impairment Of Capital Assets,2025-06-30 00:00:00,,TATASTEEL.NS
Restructuring And Mergern Acquisition,2025-06-30 00:00:00,1039200000.0,TATASTEEL.NS
Net Non Operating Interest Income Expense,2025-06-30 00:00:00,-18524300000.0,TATASTEEL.NS
Interest Expense Non Operating,2025-06-30 00:00:00,18524300000.0,TATASTEEL.NS
Operating Income,2025-06-30 00:00:00,46832400000.0,TATASTEEL.NS
Operating Expense,2025-06-30 00:00:00,274821700000.0,TATASTEEL.NS
Other Operating Expenses,2025-06-30 00:00:00,185733500000.0,TATASTEEL.NS
Depreciation And Amortization In Income Statement,2025-06-30 00:00:00,27443000000.0,TATASTEEL.NS
Depreciation Income Statement,2025-06-30 00:00:00,27443000000.0,TATASTEEL.NS
Gross Profit,2025-06-30 00:00:00,321654100000.0,TATASTEEL.NS
Cost Of Revenue,2025-06-30 00:00:00,205786600000.0,TATASTEEL.NS
Total Revenue,2025-06-30 00:00:00,527440700000.0,TATASTEEL.NS
Operating Revenue,2025-06-30 00:00:00,527440700000.0,TATASTEEL.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,449430000.0,TATASTEEL.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.3,TATASTEEL.NS
Normalized EBITDA,2025-03-31 00:00:00,65636600000.0,TATASTEEL.NS
Total Unusual Items,2025-03-31 00:00:00,1498100000.0,TATASTEEL.NS
Total Unusual Items Excluding Goodwill,2025-03-31 00:00:00,1498100000.0,TATASTEEL.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,13008100000.0,TATASTEEL.NS
Reconciled Depreciation,2025-03-31 00:00:00,27250300000.0,TATASTEEL.NS
Reconciled Cost Of Revenue,2025-03-31 00:00:00,528024000000.0,TATASTEEL.NS
EBITDA,2025-03-31 00:00:00,67134700000.0,TATASTEEL.NS
EBIT,2025-03-31 00:00:00,39884400000.0,TATASTEEL.NS
Net Interest Income,2025-03-31 00:00:00,-9942000000.0,TATASTEEL.NS
Interest Expense,2025-03-31 00:00:00,17887500000.0,TATASTEEL.NS
Normalized Income,2025-03-31 00:00:00,11959430000.0,TATASTEEL.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,13008100000.0,TATASTEEL.NS
Total Expenses,2025-03-31 00:00:00,522872700000.0,TATASTEEL.NS
Diluted Average Shares,2025-03-31 00:00:00,,TATASTEEL.NS
Basic Average Shares,2025-03-31 00:00:00,,TATASTEEL.NS
Diluted EPS,2025-03-31 00:00:00,,TATASTEEL.NS
Basic EPS,2025-03-31 00:00:00,,TATASTEEL.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,13008100000.0,TATASTEEL.NS
Net Income Common Stockholders,2025-03-31 00:00:00,13008100000.0,TATASTEEL.NS
Otherunder Preferred Stock Dividend,2025-03-31 00:00:00,0.0,TATASTEEL.NS
Net Income,2025-03-31 00:00:00,13008100000.0,TATASTEEL.NS
Minority Interests,2025-03-31 00:00:00,999300000.0,TATASTEEL.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,12008800000.0,TATASTEEL.NS
Net Income Continuous Operations,2025-03-31 00:00:00,12008800000.0,TATASTEEL.NS
Tax Provision,2025-03-31 00:00:00,9988100000.0,TATASTEEL.NS
Pretax Income,2025-03-31 00:00:00,21996900000.0,TATASTEEL.NS
Other Non Operating Income Expenses,2025-03-31 00:00:00,-9433700000.0,TATASTEEL.NS
Special Income Charges,2025-03-31 00:00:00,-1626300000.0,TATASTEEL.NS
Other Special Charges,2025-03-31 00:00:00,-2302800000.0,TATASTEEL.NS
Write Off,2025-03-31 00:00:00,1005800000.0,TATASTEEL.NS
Impairment Of Capital Assets,2025-03-31 00:00:00,,TATASTEEL.NS
Restructuring And Mergern Acquisition,2025-03-31 00:00:00,2923300000.0,TATASTEEL.NS
Net Non Operating Interest Income Expense,2025-03-31 00:00:00,-9942000000.0,TATASTEEL.NS
Interest Expense Non Operating,2025-03-31 00:00:00,17887500000.0,TATASTEEL.NS
Operating Income,2025-03-31 00:00:00,34197200000.0,TATASTEEL.NS
Operating Expense,2025-03-31 00:00:00,-5151300000.0,TATASTEEL.NS
Other Operating Expenses,2025-03-31 00:00:00,-265361500000.0,TATASTEEL.NS
Depreciation And Amortization In Income Statement,2025-03-31 00:00:00,27250300000.0,TATASTEEL.NS
Depreciation Income Statement,2025-03-31 00:00:00,27250300000.0,TATASTEEL.NS
Gross Profit,2025-03-31 00:00:00,29045900000.0,TATASTEEL.NS
Cost Of Revenue,2025-03-31 00:00:00,528024000000.0,TATASTEEL.NS
Total Revenue,2025-03-31 00:00:00,557069900000.0,TATASTEEL.NS
Operating Revenue,2025-03-31 00:00:00,557069900000.0,TATASTEEL.NS
Tax Effect Of Unusual Items,2024-12-31 00:00:00,-378570000.0,TATASTEEL.NS
Tax Rate For Calcs,2024-12-31 00:00:00,0.3,TATASTEEL.NS
Normalized EBITDA,2024-12-31 00:00:00,61715000000.0,TATASTEEL.NS
Total Unusual Items,2024-12-31 00:00:00,-1261900000.0,TATASTEEL.NS
Total Unusual Items Excluding Goodwill,2024-12-31 00:00:00,-1261900000.0,TATASTEEL.NS
Net Income From Continuing Operation Net Minority Interest,2024-12-31 00:00:00,3266400000.0,TATASTEEL.NS
Reconciled Depreciation,2024-12-31 00:00:00,25691900000.0,TATASTEEL.NS
Reconciled Cost Of Revenue,2024-12-31 00:00:00,239304400000.0,TATASTEEL.NS
EBITDA,2024-12-31 00:00:00,60453100000.0,TATASTEEL.NS
EBIT,2024-12-31 00:00:00,34761200000.0,TATASTEEL.NS
Net Interest Income,2024-12-31 00:00:00,-18040900000.0,TATASTEEL.NS
Interest Expense,2024-12-31 00:00:00,18040900000.0,TATASTEEL.NS
Normalized Income,2024-12-31 00:00:00,4149730000.0,TATASTEEL.NS
Net Income From Continuing And Discontinued Operation,2024-12-31 00:00:00,3266400000.0,TATASTEEL.NS
Total Expenses,2024-12-31 00:00:00,498969800000.0,TATASTEEL.NS
Diluted Average Shares,2024-12-31 00:00:00,12563076923.0,TATASTEEL.NS
Basic Average Shares,2024-12-31 00:00:00,12563076923.0,TATASTEEL.NS
Diluted EPS,2024-12-31 00:00:00,0.26,TATASTEEL.NS
Basic EPS,2024-12-31 00:00:00,0.26,TATASTEEL.NS
Diluted NI Availto Com Stockholders,2024-12-31 00:00:00,3266400000.0,TATASTEEL.NS
Net Income Common Stockholders,2024-12-31 00:00:00,3266400000.0,TATASTEEL.NS
Otherunder Preferred Stock Dividend,2024-12-31 00:00:00,0.0,TATASTEEL.NS
Net Income,2024-12-31 00:00:00,3266400000.0,TATASTEEL.NS
Minority Interests,2024-12-31 00:00:00,311500000.0,TATASTEEL.NS
Net Income Including Noncontrolling Interests,2024-12-31 00:00:00,2954900000.0,TATASTEEL.NS
Net Income Continuous Operations,2024-12-31 00:00:00,2954900000.0,TATASTEEL.NS
Tax Provision,2024-12-31 00:00:00,13765400000.0,TATASTEEL.NS
Pretax Income,2024-12-31 00:00:00,16720300000.0,TATASTEEL.NS
Other Non Operating Income Expenses,2024-12-31 00:00:00,2210300000.0,TATASTEEL.NS
Special Income Charges,2024-12-31 00:00:00,-1261900000.0,TATASTEEL.NS
Other Special Charges,2024-12-31 00:00:00,-727200000.0,TATASTEEL.NS
Write Off,2024-12-31 00:00:00,186000000.0,TATASTEEL.NS
Impairment Of Capital Assets,2024-12-31 00:00:00,,TATASTEEL.NS
Restructuring And Mergern Acquisition,2024-12-31 00:00:00,1803100000.0,TATASTEEL.NS
Net Non Operating Interest Income Expense,2024-12-31 00:00:00,-18040900000.0,TATASTEEL.NS
Interest Expense Non Operating,2024-12-31 00:00:00,18040900000.0,TATASTEEL.NS
Operating Income,2024-12-31 00:00:00,33343000000.0,TATASTEEL.NS
Operating Expense,2024-12-31 00:00:00,259665400000.0,TATASTEEL.NS
Other Operating Expenses,2024-12-31 00:00:00,177419000000.0,TATASTEEL.NS
Depreciation And Amortization In Income Statement,2024-12-31 00:00:00,25691900000.0,TATASTEEL.NS
Depreciation Income Statement,2024-12-31 00:00:00,25691900000.0,TATASTEEL.NS
Gross Profit,2024-12-31 00:00:00,293008400000.0,TATASTEEL.NS
Cost Of Revenue,2024-12-31 00:00:00,239304400000.0,TATASTEEL.NS
Total Revenue,2024-12-31 00:00:00,532312800000.0,TATASTEEL.NS
Operating Revenue,2024-12-31 00:00:00,532312800000.0,TATASTEEL.NS
Tax Effect Of Unusual Items,2024-09-30 00:00:00,54270000.0,TATASTEEL.NS
Tax Rate For Calcs,2024-09-30 00:00:00,0.3,TATASTEEL.NS
Normalized EBITDA,2024-09-30 00:00:00,67143800000.0,TATASTEEL.NS
Total Unusual Items,2024-09-30 00:00:00,180900000.0,TATASTEEL.NS
Total Unusual Items Excluding Goodwill,2024-09-30 00:00:00,180900000.0,TATASTEEL.NS
Net Income From Continuing Operation Net Minority Interest,2024-09-30 00:00:00,8334500000.0,TATASTEEL.NS
Reconciled Depreciation,2024-09-30 00:00:00,25967400000.0,TATASTEEL.NS
Reconciled Cost Of Revenue,2024-09-30 00:00:00,239430600000.0,TATASTEEL.NS
EBITDA,2024-09-30 00:00:00,67324700000.0,TATASTEEL.NS
EBIT,2024-09-30 00:00:00,41357300000.0,TATASTEEL.NS
Net Interest Income,2024-09-30 00:00:00,-19714000000.0,TATASTEEL.NS
Interest Expense,2024-09-30 00:00:00,19714000000.0,TATASTEEL.NS
Normalized Income,2024-09-30 00:00:00,8207870000.0,TATASTEEL.NS
Net Income From Continuing And Discontinued Operation,2024-09-30 00:00:00,8334500000.0,TATASTEEL.NS
Total Expenses,2024-09-30 00:00:00,499452000000.0,TATASTEEL.NS
Diluted Average Shares,2024-09-30 00:00:00,12439552239.0,TATASTEEL.NS
Basic Average Shares,2024-09-30 00:00:00,12439552239.0,TATASTEEL.NS
Diluted EPS,2024-09-30 00:00:00,0.67,TATASTEEL.NS
Basic EPS,2024-09-30 00:00:00,0.67,TATASTEEL.NS
Diluted NI Availto Com Stockholders,2024-09-30 00:00:00,8334500000.0,TATASTEEL.NS
Net Income Common Stockholders,2024-09-30 00:00:00,8334500000.0,TATASTEEL.NS
Otherunder Preferred Stock Dividend,2024-09-30 00:00:00,0.0,TATASTEEL.NS
Net Income,2024-09-30 00:00:00,8334500000.0,TATASTEEL.NS
Minority Interests,2024-09-30 00:00:00,746100000.0,TATASTEEL.NS
Net Income Including Noncontrolling Interests,2024-09-30 00:00:00,7588400000.0,TATASTEEL.NS
Net Income Continuous Operations,2024-09-30 00:00:00,7588400000.0,TATASTEEL.NS
Tax Provision,2024-09-30 00:00:00,14054900000.0,TATASTEEL.NS
Pretax Income,2024-09-30 00:00:00,21643300000.0,TATASTEEL.NS
Other Non Operating Income Expenses,2024-09-30 00:00:00,5985900000.0,TATASTEEL.NS
Special Income Charges,2024-09-30 00:00:00,180900000.0,TATASTEEL.NS
Other Special Charges,2024-09-30 00:00:00,35800000.0,TATASTEEL.NS
Write Off,2024-09-30 00:00:00,0.0,TATASTEEL.NS
Impairment Of Capital Assets,2024-09-30 00:00:00,,TATASTEEL.NS
Restructuring And Mergern Acquisition,2024-09-30 00:00:00,-216700000.0,TATASTEEL.NS
Net Non Operating Interest Income Expense,2024-09-30 00:00:00,-19714000000.0,TATASTEEL.NS
Interest Expense Non Operating,2024-09-30 00:00:00,19714000000.0,TATASTEEL.NS
Operating Income,2024-09-30 00:00:00,35445300000.0,TATASTEEL.NS
Operating Expense,2024-09-30 00:00:00,260021400000.0,TATASTEEL.NS
Other Operating Expenses,2024-09-30 00:00:00,174938100000.0,TATASTEEL.NS
Depreciation And Amortization In Income Statement,2024-09-30 00:00:00,25967400000.0,TATASTEEL.NS
Depreciation Income Statement,2024-09-30 00:00:00,25967400000.0,TATASTEEL.NS
Gross Profit,2024-09-30 00:00:00,295466700000.0,TATASTEEL.NS
Cost Of Revenue,2024-09-30 00:00:00,239430600000.0,TATASTEEL.NS
Total Revenue,2024-09-30 00:00:00,534897300000.0,TATASTEEL.NS
Operating Revenue,2024-09-30 00:00:00,534897300000.0,TATASTEEL.NS
Tax Effect Of Unusual Items,2024-06-30 00:00:00,-1073790000.0,TATASTEEL.NS
Tax Rate For Calcs,2024-06-30 00:00:00,0.3,TATASTEEL.NS
Normalized EBITDA,2024-06-30 00:00:00,70468900000.0,TATASTEEL.NS
Total Unusual Items,2024-06-30 00:00:00,-3579300000.0,TATASTEEL.NS
Total Unusual Items Excluding Goodwill,2024-06-30 00:00:00,-3579300000.0,TATASTEEL.NS
Net Income From Continuing Operation Net Minority Interest,2024-06-30 00:00:00,9596100000.0,TATASTEEL.NS
Reconciled Depreciation,2024-06-30 00:00:00,25354300000.0,TATASTEEL.NS
Reconciled Cost Of Revenue,2024-06-30 00:00:00,224229700000.0,TATASTEEL.NS
EBITDA,2024-06-30 00:00:00,66889600000.0,TATASTEEL.NS
EBIT,2024-06-30 00:00:00,41535300000.0,TATASTEEL.NS
Net Interest Income,2024-06-30 00:00:00,-17767100000.0,TATASTEEL.NS
Interest Expense,2024-06-30 00:00:00,17767100000.0,TATASTEEL.NS
Normalized Income,2024-06-30 00:00:00,12101610000.0,TATASTEEL.NS
Net Income From Continuing And Discontinued Operation,2024-06-30 00:00:00,9596100000.0,TATASTEEL.NS
Total Expenses,2024-06-30 00:00:00,502533100000.0,TATASTEEL.NS
Diluted Average Shares,2024-06-30 00:00:00,12462467532.0,TATASTEEL.NS
Basic Average Shares,2024-06-30 00:00:00,12462467532.0,TATASTEEL.NS
Diluted EPS,2024-06-30 00:00:00,0.77,TATASTEEL.NS
Basic EPS,2024-06-30 00:00:00,0.77,TATASTEEL.NS
Diluted NI Availto Com Stockholders,2024-06-30 00:00:00,9596100000.0,TATASTEEL.NS
Net Income Common Stockholders,2024-06-30 00:00:00,9596100000.0,TATASTEEL.NS
Otherunder Preferred Stock Dividend,2024-06-30 00:00:00,0.0,TATASTEEL.NS
Net Income,2024-06-30 00:00:00,9596100000.0,TATASTEEL.NS
Minority Interests,2024-06-30 00:00:00,410400000.0,TATASTEEL.NS
Net Income Including Noncontrolling Interests,2024-06-30 00:00:00,9185700000.0,TATASTEEL.NS
Net Income Continuous Operations,2024-06-30 00:00:00,9185700000.0,TATASTEEL.NS
Tax Provision,2024-06-30 00:00:00,14582500000.0,TATASTEEL.NS
Pretax Income,2024-06-30 00:00:00,23768200000.0,TATASTEEL.NS
Other Non Operating Income Expenses,2024-06-30 00:00:00,2599100000.0,TATASTEEL.NS
Special Income Charges,2024-06-30 00:00:00,-3579300000.0,TATASTEEL.NS
Other Special Charges,2024-06-30 00:00:00,1749500000.0,TATASTEEL.NS
Write Off,2024-06-30 00:00:00,0.0,TATASTEEL.NS
Impairment Of Capital Assets,2024-06-30 00:00:00,,TATASTEEL.NS
Restructuring And Mergern Acquisition,2024-06-30 00:00:00,1829800000.0,TATASTEEL.NS
Net Non Operating Interest Income Expense,2024-06-30 00:00:00,-17767100000.0,TATASTEEL.NS
Interest Expense Non Operating,2024-06-30 00:00:00,17767100000.0,TATASTEEL.NS
Operating Income,2024-06-30 00:00:00,41590400000.0,TATASTEEL.NS
Operating Expense,2024-06-30 00:00:00,278303400000.0,TATASTEEL.NS
Other Operating Expenses,2024-06-30 00:00:00,191870200000.0,TATASTEEL.NS
Depreciation And Amortization In Income Statement,2024-06-30 00:00:00,25354300000.0,TATASTEEL.NS
Depreciation Income Statement,2024-06-30 00:00:00,25354300000.0,TATASTEEL.NS
Gross Profit,2024-06-30 00:00:00,319893800000.0,TATASTEEL.NS
Cost Of Revenue,2024-06-30 00:00:00,224229700000.0,TATASTEEL.NS
Total Revenue,2024-06-30 00:00:00,544123500000.0,TATASTEEL.NS
Operating Revenue,2024-06-30 00:00:00,544123500000.0,TATASTEEL.NS
Tax Effect Of Unusual Items,2024-03-31 00:00:00,,TATASTEEL.NS
Tax Rate For Calcs,2024-03-31 00:00:00,,TATASTEEL.NS
Normalized EBITDA,2024-03-31 00:00:00,,TATASTEEL.NS
Total Unusual Items,2024-03-31 00:00:00,,TATASTEEL.NS
Total Unusual Items Excluding Goodwill,2024-03-31 00:00:00,,TATASTEEL.NS
Net Income From Continuing Operation Net Minority Interest,2024-03-31 00:00:00,,TATASTEEL.NS
Reconciled Depreciation,2024-03-31 00:00:00,,TATASTEEL.NS
Reconciled Cost Of Revenue,2024-03-31 00:00:00,,TATASTEEL.NS
EBITDA,2024-03-31 00:00:00,,TATASTEEL.NS
EBIT,2024-03-31 00:00:00,,TATASTEEL.NS
Net Interest Income,2024-03-31 00:00:00,,TATASTEEL.NS
Interest Expense,2024-03-31 00:00:00,,TATASTEEL.NS
Normalized Income,2024-03-31 00:00:00,,TATASTEEL.NS
Net Income From Continuing And Discontinued Operation,2024-03-31 00:00:00,,TATASTEEL.NS
Total Expenses,2024-03-31 00:00:00,,TATASTEEL.NS
Diluted Average Shares,2024-03-31 00:00:00,,TATASTEEL.NS
Basic Average Shares,2024-03-31 00:00:00,,TATASTEEL.NS
Diluted EPS,2024-03-31 00:00:00,,TATASTEEL.NS
Basic EPS,2024-03-31 00:00:00,,TATASTEEL.NS
Diluted NI Availto Com Stockholders,2024-03-31 00:00:00,,TATASTEEL.NS
Net Income Common Stockholders,2024-03-31 00:00:00,,TATASTEEL.NS
Otherunder Preferred Stock Dividend,2024-03-31 00:00:00,,TATASTEEL.NS
Net Income,2024-03-31 00:00:00,,TATASTEEL.NS
Minority Interests,2024-03-31 00:00:00,,TATASTEEL.NS
Net Income Including Noncontrolling Interests,2024-03-31 00:00:00,,TATASTEEL.NS
Net Income Continuous Operations,2024-03-31 00:00:00,,TATASTEEL.NS
Tax Provision,2024-03-31 00:00:00,,TATASTEEL.NS
Pretax Income,2024-03-31 00:00:00,,TATASTEEL.NS
Other Non Operating Income Expenses,2024-03-31 00:00:00,,TATASTEEL.NS
Special Income Charges,2024-03-31 00:00:00,,TATASTEEL.NS
Other Special Charges,2024-03-31 00:00:00,,TATASTEEL.NS
Write Off,2024-03-31 00:00:00,,TATASTEEL.NS
Impairment Of Capital Assets,2024-03-31 00:00:00,2608800000.0,TATASTEEL.NS
Restructuring And Mergern Acquisition,2024-03-31 00:00:00,,TATASTEEL.NS
Net Non Operating Interest Income Expense,2024-03-31 00:00:00,,TATASTEEL.NS
Interest Expense Non Operating,2024-03-31 00:00:00,,TATASTEEL.NS
Operating Income,2024-03-31 00:00:00,,TATASTEEL.NS
Operating Expense,2024-03-31 00:00:00,,TATASTEEL.NS
Other Operating Expenses,2024-03-31 00:00:00,,TATASTEEL.NS
Depreciation And Amortization In Income Statement,2024-03-31 00:00:00,,TATASTEEL.NS
Depreciation Income Statement,2024-03-31 00:00:00,,TATASTEEL.NS
Gross Profit,2024-03-31 00:00:00,,TATASTEEL.NS
Cost Of Revenue,2024-03-31 00:00:00,,TATASTEEL.NS
Total Revenue,2024-03-31 00:00:00,,TATASTEEL.NS
Operating Revenue,2024-03-31 00:00:00,,TATASTEEL.NS
Tax Effect Of Unusual Items,2023-12-31 00:00:00,,TATASTEEL.NS
Tax Rate For Calcs,2023-12-31 00:00:00,,TATASTEEL.NS
Normalized EBITDA,2023-12-31 00:00:00,,TATASTEEL.NS
Total Unusual Items,2023-12-31 00:00:00,,TATASTEEL.NS
Total Unusual Items Excluding Goodwill,2023-12-31 00:00:00,,TATASTEEL.NS
Net Income From Continuing Operation Net Minority Interest,2023-12-31 00:00:00,,TATASTEEL.NS
Reconciled Depreciation,2023-12-31 00:00:00,,TATASTEEL.NS
Reconciled Cost Of Revenue,2023-12-31 00:00:00,,TATASTEEL.NS
EBITDA,2023-12-31 00:00:00,,TATASTEEL.NS
EBIT,2023-12-31 00:00:00,,TATASTEEL.NS
Net Interest Income,2023-12-31 00:00:00,,TATASTEEL.NS
Interest Expense,2023-12-31 00:00:00,,TATASTEEL.NS
Normalized Income,2023-12-31 00:00:00,,TATASTEEL.NS
Net Income From Continuing And Discontinued Operation,2023-12-31 00:00:00,,TATASTEEL.NS
Total Expenses,2023-12-31 00:00:00,,TATASTEEL.NS
Diluted Average Shares,2023-12-31 00:00:00,12223095238.0,TATASTEEL.NS
Basic Average Shares,2023-12-31 00:00:00,12223095238.0,TATASTEEL.NS
Diluted EPS,2023-12-31 00:00:00,0.42,TATASTEEL.NS
Basic EPS,2023-12-31 00:00:00,0.42,TATASTEEL.NS
Diluted NI Availto Com Stockholders,2023-12-31 00:00:00,,TATASTEEL.NS
Net Income Common Stockholders,2023-12-31 00:00:00,,TATASTEEL.NS
Otherunder Preferred Stock Dividend,2023-12-31 00:00:00,,TATASTEEL.NS
Net Income,2023-12-31 00:00:00,,TATASTEEL.NS
Minority Interests,2023-12-31 00:00:00,,TATASTEEL.NS
Net Income Including Noncontrolling Interests,2023-12-31 00:00:00,,TATASTEEL.NS
Net Income Continuous Operations,2023-12-31 00:00:00,,TATASTEEL.NS
Tax Provision,2023-12-31 00:00:00,,TATASTEEL.NS
Pretax Income,2023-12-31 00:00:00,,TATASTEEL.NS
Other Non Operating Income Expenses,2023-12-31 00:00:00,,TATASTEEL.NS
Special Income Charges,2023-12-31 00:00:00,,TATASTEEL.NS
Other Special Charges,2023-12-31 00:00:00,,TATASTEEL.NS
Write Off,2023-12-31 00:00:00,,TATASTEEL.NS
Impairment Of Capital Assets,2023-12-31 00:00:00,0.0,TATASTEEL.NS
Restructuring And Mergern Acquisition,2023-12-31 00:00:00,,TATASTEEL.NS
Net Non Operating Interest Income Expense,2023-12-31 00:00:00,,TATASTEEL.NS
Interest Expense Non Operating,2023-12-31 00:00:00,,TATASTEEL.NS
Operating Income,2023-12-31 00:00:00,,TATASTEEL.NS
Operating Expense,2023-12-31 00:00:00,,TATASTEEL.NS
Other Operating Expenses,2023-12-31 00:00:00,,TATASTEEL.NS
Depreciation And Amortization In Income Statement,2023-12-31 00:00:00,,TATASTEEL.NS
Depreciation Income Statement,2023-12-31 00:00:00,,TATASTEEL.NS
Gross Profit,2023-12-31 00:00:00,,TATASTEEL.NS
Cost Of Revenue,2023-12-31 00:00:00,,TATASTEEL.NS
Total Revenue,2023-12-31 00:00:00,,TATASTEEL.NS
Operating Revenue,2023-12-31 00:00:00,,TATASTEEL.NS
Tax Effect Of Unusual Items,2025-06-30 00:00:00,0.0,ICICIBANK.NS
Tax Rate For Calcs,2025-06-30 00:00:00,0.260811,ICICIBANK.NS
Total Unusual Items,2025-06-30 00:00:00,,ICICIBANK.NS
Total Unusual Items Excluding Goodwill,2025-06-30 00:00:00,,ICICIBANK.NS
Net Income From Continuing Operation Net Minority Interest,2025-06-30 00:00:00,135576000000.0,ICICIBANK.NS
Net Interest Income,2025-06-30 00:00:00,259899000000.0,ICICIBANK.NS
Interest Expense,2025-06-30 00:00:00,230900600000.0,ICICIBANK.NS
Interest Income,2025-06-30 00:00:00,490799600000.0,ICICIBANK.NS
Normalized Income,2025-06-30 00:00:00,135576000000.0,ICICIBANK.NS
Net Income From Continuing And Discontinued Operation,2025-06-30 00:00:00,135576000000.0,ICICIBANK.NS
Diluted Average Shares,2025-06-30 00:00:00,7246178514.0,ICICIBANK.NS
Basic Average Shares,2025-06-30 00:00:00,7128075710.0,ICICIBANK.NS
Diluted EPS,2025-06-30 00:00:00,18.71,ICICIBANK.NS
Basic EPS,2025-06-30 00:00:00,19.02,ICICIBANK.NS
Diluted NI Availto Com Stockholders,2025-06-30 00:00:00,135576000000.0,ICICIBANK.NS
