Metric,Date,Value,Stock
Amortization,2025-03-31 00:00:00,2959200000.0,ULTRACEMCO.NS
Depreciation Income Statement,2025-03-31 00:00:00,37190300000.0,ULTRACEMCO.NS
Selling General And Administration,2025-03-31 00:00:00,191134700000.0,ULTRACEMCO.NS
Selling And Marketing Expense,2025-03-31 00:00:00,189756100000.0,ULTRACEMCO.NS
General And Administrative Expense,2025-03-31 00:00:00,1378600000.0,ULTRACEMCO.NS
Rent And Landing Fees,2025-03-31 00:00:00,1774900000.0,ULTRACEMCO.NS
Gross Profit,2025-03-31 00:00:00,574356700000.0,ULTRACEMCO.NS
Cost Of Revenue,2025-03-31 00:00:00,175007800000.0,ULTRACEMCO.NS
Total Revenue,2025-03-31 00:00:00,749364500000.0,ULTRACEMCO.NS
Operating Revenue,2025-03-31 00:00:00,749364500000.0,ULTRACEMCO.NS
Tax Effect Of Unusual Items,2024-03-31 00:00:00,745816180.0,ULTRACEMCO.NS
Tax Rate For Calcs,2024-03-31 00:00:00,0.2567,ULTRACEMCO.NS
Normalized EBITDA,2024-03-31 00:00:00,132367600000.0,ULTRACEMCO.NS
Total Unusual Items,2024-03-31 00:00:00,-720000000.0,ULTRACEMCO.NS
Total Unusual Items Excluding Goodwill,2024-03-31 00:00:00,2905400000.0,ULTRACEMCO.NS
Net Income From Continuing Operation Net Minority Interest,2024-03-31 00:00:00,70050000000.0,ULTRACEMCO.NS
Reconciled Depreciation,2024-03-31 00:00:00,31453000000.0,ULTRACEMCO.NS
Reconciled Cost Of Revenue,2024-03-31 00:00:00,153221300000.0,ULTRACEMCO.NS
EBITDA,2024-03-31 00:00:00,135273000000.0,ULTRACEMCO.NS
EBIT,2024-03-31 00:00:00,103820000000.0,ULTRACEMCO.NS
Net Interest Income,2024-03-31 00:00:00,-7229300000.0,ULTRACEMCO.NS
Interest Expense,2024-03-31 00:00:00,9597800000.0,ULTRACEMCO.NS
Interest Income,2024-03-31 00:00:00,2407500000.0,ULTRACEMCO.NS
Normalized Income,2024-03-31 00:00:00,67890416180.0,ULTRACEMCO.NS
Net Income From Continuing And Discontinued Operation,2024-03-31 00:00:00,70050000000.0,ULTRACEMCO.NS
Total Expenses,2024-03-31 00:00:00,610848800000.0,ULTRACEMCO.NS
Rent Expense Supplemental,2024-03-31 00:00:00,1723900000.0,ULTRACEMCO.NS
Diluted Average Shares,2024-03-31 00:00:00,288429818.0,ULTRACEMCO.NS
Basic Average Shares,2024-03-31 00:00:00,288212100.0,ULTRACEMCO.NS
Diluted EPS,2024-03-31 00:00:00,242.87,ULTRACEMCO.NS
Basic EPS,2024-03-31 00:00:00,243.05,ULTRACEMCO.NS
Diluted NI Availto Com Stockholders,2024-03-31 00:00:00,70050000000.0,ULTRACEMCO.NS
Net Income Common Stockholders,2024-03-31 00:00:00,70050000000.0,ULTRACEMCO.NS
Otherunder Preferred Stock Dividend,2024-03-31 00:00:00,0.0,ULTRACEMCO.NS
Net Income,2024-03-31 00:00:00,70050000000.0,ULTRACEMCO.NS
Minority Interests,2024-03-31 00:00:00,10400000.0,ULTRACEMCO.NS
Net Income Including Noncontrolling Interests,2024-03-31 00:00:00,70039600000.0,ULTRACEMCO.NS
Net Income Discontinuous Operations,2024-03-31 00:00:00,,ULTRACEMCO.NS
Net Income Continuous Operations,2024-03-31 00:00:00,70039600000.0,ULTRACEMCO.NS
Tax Provision,2024-03-31 00:00:00,24182600000.0,ULTRACEMCO.NS
Pretax Income,2024-03-31 00:00:00,94222200000.0,ULTRACEMCO.NS
Other Non Operating Income Expenses,2024-03-31 00:00:00,1131800000.0,ULTRACEMCO.NS
Special Income Charges,2024-03-31 00:00:00,-134100000.0,ULTRACEMCO.NS
Other Special Charges,2024-03-31 00:00:00,-585900000.0,ULTRACEMCO.NS
Write Off,2024-03-31 00:00:00,0.0,ULTRACEMCO.NS
Restructuring And Mergern Acquisition,2024-03-31 00:00:00,720000000.0,ULTRACEMCO.NS
Net Non Operating Interest Income Expense,2024-03-31 00:00:00,-7229300000.0,ULTRACEMCO.NS
Total Other Finance Cost,2024-03-31 00:00:00,39000000.0,ULTRACEMCO.NS
Interest Expense Non Operating,2024-03-31 00:00:00,9597800000.0,ULTRACEMCO.NS
Interest Income Non Operating,2024-03-31 00:00:00,2407500000.0,ULTRACEMCO.NS
Operating Income,2024-03-31 00:00:00,96682900000.0,ULTRACEMCO.NS
Operating Expense,2024-03-31 00:00:00,448191100000.0,ULTRACEMCO.NS
Other Operating Expenses,2024-03-31 00:00:00,218024100000.0,ULTRACEMCO.NS
Depreciation And Amortization In Income Statement,2024-03-31 00:00:00,31453000000.0,ULTRACEMCO.NS
Amortization,2024-03-31 00:00:00,1983100000.0,ULTRACEMCO.NS
Depreciation Income Statement,2024-03-31 00:00:00,29469900000.0,ULTRACEMCO.NS
Selling General And Administration,2024-03-31 00:00:00,176503100000.0,ULTRACEMCO.NS
Selling And Marketing Expense,2024-03-31 00:00:00,174683800000.0,ULTRACEMCO.NS
General And Administrative Expense,2024-03-31 00:00:00,1819300000.0,ULTRACEMCO.NS
Rent And Landing Fees,2024-03-31 00:00:00,1723900000.0,ULTRACEMCO.NS
Gross Profit,2024-03-31 00:00:00,544874000000.0,ULTRACEMCO.NS
Cost Of Revenue,2024-03-31 00:00:00,153221300000.0,ULTRACEMCO.NS
Total Revenue,2024-03-31 00:00:00,698095300000.0,ULTRACEMCO.NS
Operating Revenue,2024-03-31 00:00:00,698095300000.0,ULTRACEMCO.NS
Tax Effect Of Unusual Items,2023-03-31 00:00:00,412091550.0,ULTRACEMCO.NS
Tax Rate For Calcs,2023-03-31 00:00:00,0.3159,ULTRACEMCO.NS
Normalized EBITDA,2023-03-31 00:00:00,109357400000.0,ULTRACEMCO.NS
Total Unusual Items,2023-03-31 00:00:00,1304500000.0,ULTRACEMCO.NS
Total Unusual Items Excluding Goodwill,2023-03-31 00:00:00,1304500000.0,ULTRACEMCO.NS
Net Income From Continuing Operation Net Minority Interest,2023-03-31 00:00:00,50639600000.0,ULTRACEMCO.NS
Reconciled Depreciation,2023-03-31 00:00:00,28879900000.0,ULTRACEMCO.NS
Reconciled Cost Of Revenue,2023-03-31 00:00:00,128272500000.0,ULTRACEMCO.NS
EBITDA,2023-03-31 00:00:00,110661900000.0,ULTRACEMCO.NS
EBIT,2023-03-31 00:00:00,81782000000.0,ULTRACEMCO.NS
Net Interest Income,2023-03-31 00:00:00,-4957300000.0,ULTRACEMCO.NS
Interest Expense,2023-03-31 00:00:00,7619500000.0,ULTRACEMCO.NS
Interest Income,2023-03-31 00:00:00,2724500000.0,ULTRACEMCO.NS
Normalized Income,2023-03-31 00:00:00,49747191550.0,ULTRACEMCO.NS
Net Income From Continuing And Discontinued Operation,2023-03-31 00:00:00,50639600000.0,ULTRACEMCO.NS
Total Expenses,2023-03-31 00:00:00,547604500000.0,ULTRACEMCO.NS
Rent Expense Supplemental,2023-03-31 00:00:00,1944100000.0,ULTRACEMCO.NS
Diluted Average Shares,2023-03-31 00:00:00,288480570.0,ULTRACEMCO.NS
Basic Average Shares,2023-03-31 00:00:00,288326723.0,ULTRACEMCO.NS
Diluted EPS,2023-03-31 00:00:00,175.54,ULTRACEMCO.NS
Basic EPS,2023-03-31 00:00:00,175.63,ULTRACEMCO.NS
Diluted NI Availto Com Stockholders,2023-03-31 00:00:00,50639600000.0,ULTRACEMCO.NS
Net Income Common Stockholders,2023-03-31 00:00:00,50639600000.0,ULTRACEMCO.NS
Otherunder Preferred Stock Dividend,2023-03-31 00:00:00,0.0,ULTRACEMCO.NS
Net Income,2023-03-31 00:00:00,50639600000.0,ULTRACEMCO.NS
Minority Interests,2023-03-31 00:00:00,-94400000.0,ULTRACEMCO.NS
Net Income Including Noncontrolling Interests,2023-03-31 00:00:00,50734000000.0,ULTRACEMCO.NS
Net Income Discontinuous Operations,2023-03-31 00:00:00,0.0,ULTRACEMCO.NS
Net Income Continuous Operations,2023-03-31 00:00:00,50734000000.0,ULTRACEMCO.NS
Tax Provision,2023-03-31 00:00:00,23428500000.0,ULTRACEMCO.NS
Pretax Income,2023-03-31 00:00:00,74162500000.0,ULTRACEMCO.NS
Other Non Operating Income Expenses,2023-03-31 00:00:00,1497200000.0,ULTRACEMCO.NS
Special Income Charges,2023-03-31 00:00:00,328300000.0,ULTRACEMCO.NS
Other Special Charges,2023-03-31 00:00:00,-328300000.0,ULTRACEMCO.NS
Write Off,2023-03-31 00:00:00,,ULTRACEMCO.NS
Restructuring And Mergern Acquisition,2023-03-31 00:00:00,0.0,ULTRACEMCO.NS
Net Non Operating Interest Income Expense,2023-03-31 00:00:00,-4957300000.0,ULTRACEMCO.NS
Total Other Finance Cost,2023-03-31 00:00:00,62300000.0,ULTRACEMCO.NS
Interest Expense Non Operating,2023-03-31 00:00:00,7619500000.0,ULTRACEMCO.NS
Interest Income Non Operating,2023-03-31 00:00:00,2724500000.0,ULTRACEMCO.NS
Operating Income,2023-03-31 00:00:00,75771500000.0,ULTRACEMCO.NS
Operating Expense,2023-03-31 00:00:00,419332000000.0,ULTRACEMCO.NS
Other Operating Expenses,2023-03-31 00:00:00,213715200000.0,ULTRACEMCO.NS
Depreciation And Amortization In Income Statement,2023-03-31 00:00:00,28879900000.0,ULTRACEMCO.NS
Amortization,2023-03-31 00:00:00,1949200000.0,ULTRACEMCO.NS
Depreciation Income Statement,2023-03-31 00:00:00,26930700000.0,ULTRACEMCO.NS
Selling General And Administration,2023-03-31 00:00:00,154790900000.0,ULTRACEMCO.NS
Selling And Marketing Expense,2023-03-31 00:00:00,153052500000.0,ULTRACEMCO.NS
General And Administrative Expense,2023-03-31 00:00:00,1738400000.0,ULTRACEMCO.NS
Rent And Landing Fees,2023-03-31 00:00:00,1944100000.0,ULTRACEMCO.NS
Gross Profit,2023-03-31 00:00:00,495103500000.0,ULTRACEMCO.NS
Cost Of Revenue,2023-03-31 00:00:00,128272500000.0,ULTRACEMCO.NS
Total Revenue,2023-03-31 00:00:00,623376000000.0,ULTRACEMCO.NS
Operating Revenue,2023-03-31 00:00:00,623376000000.0,ULTRACEMCO.NS
Tax Effect Of Unusual Items,2022-03-31 00:00:00,472348230.0,ULTRACEMCO.NS
Tax Rate For Calcs,2022-03-31 00:00:00,0.1479,ULTRACEMCO.NS
Normalized EBITDA,2022-03-31 00:00:00,116454700000.0,ULTRACEMCO.NS
Total Unusual Items,2022-03-31 00:00:00,3193700000.0,ULTRACEMCO.NS
Total Unusual Items Excluding Goodwill,2022-03-31 00:00:00,3193700000.0,ULTRACEMCO.NS
Net Income From Continuing Operation Net Minority Interest,2022-03-31 00:00:00,71843900000.0,ULTRACEMCO.NS
Reconciled Depreciation,2022-03-31 00:00:00,27147500000.0,ULTRACEMCO.NS
Reconciled Cost Of Revenue,2022-03-31 00:00:00,107962900000.0,ULTRACEMCO.NS
EBITDA,2022-03-31 00:00:00,119648400000.0,ULTRACEMCO.NS
EBIT,2022-03-31 00:00:00,92500900000.0,ULTRACEMCO.NS
Net Interest Income,2022-03-31 00:00:00,-7354500000.0,ULTRACEMCO.NS
Interest Expense,2022-03-31 00:00:00,8856900000.0,ULTRACEMCO.NS
Interest Income,2022-03-31 00:00:00,1637000000.0,ULTRACEMCO.NS
Normalized Income,2022-03-31 00:00:00,69122548230.0,ULTRACEMCO.NS
Net Income From Continuing And Discontinued Operation,2022-03-31 00:00:00,73443100000.0,ULTRACEMCO.NS
Total Expenses,2022-03-31 00:00:00,428710400000.0,ULTRACEMCO.NS
Rent Expense Supplemental,2022-03-31 00:00:00,1546100000.0,ULTRACEMCO.NS
Diluted Average Shares,2022-03-31 00:00:00,288547584.0,ULTRACEMCO.NS
Basic Average Shares,2022-03-31 00:00:00,288424921.0,ULTRACEMCO.NS
Diluted EPS,2022-03-31 00:00:00,254.53,ULTRACEMCO.NS
Basic EPS,2022-03-31 00:00:00,254.64,ULTRACEMCO.NS
Diluted NI Availto Com Stockholders,2022-03-31 00:00:00,73443100000.0,ULTRACEMCO.NS
Net Income Common Stockholders,2022-03-31 00:00:00,73443100000.0,ULTRACEMCO.NS
Otherunder Preferred Stock Dividend,2022-03-31 00:00:00,0.0,ULTRACEMCO.NS
Net Income,2022-03-31 00:00:00,73443100000.0,ULTRACEMCO.NS
Minority Interests,2022-03-31 00:00:00,100500000.0,ULTRACEMCO.NS
Net Income Including Noncontrolling Interests,2022-03-31 00:00:00,73342600000.0,ULTRACEMCO.NS
Net Income Discontinuous Operations,2022-03-31 00:00:00,1599200000.0,ULTRACEMCO.NS
Net Income Continuous Operations,2022-03-31 00:00:00,71743400000.0,ULTRACEMCO.NS
Tax Provision,2022-03-31 00:00:00,11900600000.0,ULTRACEMCO.NS
Pretax Income,2022-03-31 00:00:00,83644000000.0,ULTRACEMCO.NS
Other Non Operating Income Expenses,2022-03-31 00:00:00,523000000.0,ULTRACEMCO.NS
Special Income Charges,2022-03-31 00:00:00,305500000.0,ULTRACEMCO.NS
Other Special Charges,2022-03-31 00:00:00,-305500000.0,ULTRACEMCO.NS
Write Off,2022-03-31 00:00:00,0.0,ULTRACEMCO.NS
Restructuring And Mergern Acquisition,2022-03-31 00:00:00,,ULTRACEMCO.NS
Net Non Operating Interest Income Expense,2022-03-31 00:00:00,-7354500000.0,ULTRACEMCO.NS
Total Other Finance Cost,2022-03-31 00:00:00,134600000.0,ULTRACEMCO.NS
Interest Expense Non Operating,2022-03-31 00:00:00,8856900000.0,ULTRACEMCO.NS
Interest Income Non Operating,2022-03-31 00:00:00,1637000000.0,ULTRACEMCO.NS
Operating Income,2022-03-31 00:00:00,88368100000.0,ULTRACEMCO.NS
Operating Expense,2022-03-31 00:00:00,320747500000.0,ULTRACEMCO.NS
Other Operating Expenses,2022-03-31 00:00:00,145626500000.0,ULTRACEMCO.NS
Depreciation And Amortization In Income Statement,2022-03-31 00:00:00,27147500000.0,ULTRACEMCO.NS
Amortization,2022-03-31 00:00:00,1727100000.0,ULTRACEMCO.NS
Depreciation Income Statement,2022-03-31 00:00:00,25420400000.0,ULTRACEMCO.NS
Selling General And Administration,2022-03-31 00:00:00,129597600000.0,ULTRACEMCO.NS
Selling And Marketing Expense,2022-03-31 00:00:00,128310300000.0,ULTRACEMCO.NS
General And Administrative Expense,2022-03-31 00:00:00,1287300000.0,ULTRACEMCO.NS
Rent And Landing Fees,2022-03-31 00:00:00,1546100000.0,ULTRACEMCO.NS
Gross Profit,2022-03-31 00:00:00,409115600000.0,ULTRACEMCO.NS
Cost Of Revenue,2022-03-31 00:00:00,107962900000.0,ULTRACEMCO.NS
Total Revenue,2022-03-31 00:00:00,517078500000.0,ULTRACEMCO.NS
Operating Revenue,2022-03-31 00:00:00,517078500000.0,ULTRACEMCO.NS
Tax Effect Of Unusual Items,2021-03-31 00:00:00,,ULTRACEMCO.NS
Tax Rate For Calcs,2021-03-31 00:00:00,,ULTRACEMCO.NS
Normalized EBITDA,2021-03-31 00:00:00,,ULTRACEMCO.NS
Total Unusual Items,2021-03-31 00:00:00,,ULTRACEMCO.NS
Total Unusual Items Excluding Goodwill,2021-03-31 00:00:00,,ULTRACEMCO.NS
Net Income From Continuing Operation Net Minority Interest,2021-03-31 00:00:00,,ULTRACEMCO.NS
Reconciled Depreciation,2021-03-31 00:00:00,,ULTRACEMCO.NS
Reconciled Cost Of Revenue,2021-03-31 00:00:00,,ULTRACEMCO.NS
EBITDA,2021-03-31 00:00:00,,ULTRACEMCO.NS
EBIT,2021-03-31 00:00:00,,ULTRACEMCO.NS
Net Interest Income,2021-03-31 00:00:00,,ULTRACEMCO.NS
Interest Expense,2021-03-31 00:00:00,,ULTRACEMCO.NS
Interest Income,2021-03-31 00:00:00,,ULTRACEMCO.NS
Normalized Income,2021-03-31 00:00:00,,ULTRACEMCO.NS
Net Income From Continuing And Discontinued Operation,2021-03-31 00:00:00,,ULTRACEMCO.NS
Total Expenses,2021-03-31 00:00:00,,ULTRACEMCO.NS
Rent Expense Supplemental,2021-03-31 00:00:00,,ULTRACEMCO.NS
Diluted Average Shares,2021-03-31 00:00:00,,ULTRACEMCO.NS
Basic Average Shares,2021-03-31 00:00:00,,ULTRACEMCO.NS
Diluted EPS,2021-03-31 00:00:00,,ULTRACEMCO.NS
Basic EPS,2021-03-31 00:00:00,,ULTRACEMCO.NS
Diluted NI Availto Com Stockholders,2021-03-31 00:00:00,,ULTRACEMCO.NS
Net Income Common Stockholders,2021-03-31 00:00:00,,ULTRACEMCO.NS
Otherunder Preferred Stock Dividend,2021-03-31 00:00:00,,ULTRACEMCO.NS
Net Income,2021-03-31 00:00:00,,ULTRACEMCO.NS
Minority Interests,2021-03-31 00:00:00,,ULTRACEMCO.NS
Net Income Including Noncontrolling Interests,2021-03-31 00:00:00,,ULTRACEMCO.NS
Net Income Discontinuous Operations,2021-03-31 00:00:00,1429100000.0,ULTRACEMCO.NS
Net Income Continuous Operations,2021-03-31 00:00:00,,ULTRACEMCO.NS
Tax Provision,2021-03-31 00:00:00,,ULTRACEMCO.NS
Pretax Income,2021-03-31 00:00:00,,ULTRACEMCO.NS
Other Non Operating Income Expenses,2021-03-31 00:00:00,,ULTRACEMCO.NS
Special Income Charges,2021-03-31 00:00:00,,ULTRACEMCO.NS
Other Special Charges,2021-03-31 00:00:00,,ULTRACEMCO.NS
Write Off,2021-03-31 00:00:00,967400000.0,ULTRACEMCO.NS
Restructuring And Mergern Acquisition,2021-03-31 00:00:00,,ULTRACEMCO.NS
Net Non Operating Interest Income Expense,2021-03-31 00:00:00,,ULTRACEMCO.NS
Total Other Finance Cost,2021-03-31 00:00:00,,ULTRACEMCO.NS
Interest Expense Non Operating,2021-03-31 00:00:00,,ULTRACEMCO.NS
Interest Income Non Operating,2021-03-31 00:00:00,,ULTRACEMCO.NS
Operating Income,2021-03-31 00:00:00,,ULTRACEMCO.NS
Operating Expense,2021-03-31 00:00:00,,ULTRACEMCO.NS
Other Operating Expenses,2021-03-31 00:00:00,,ULTRACEMCO.NS
Depreciation And Amortization In Income Statement,2021-03-31 00:00:00,,ULTRACEMCO.NS
Amortization,2021-03-31 00:00:00,,ULTRACEMCO.NS
Depreciation Income Statement,2021-03-31 00:00:00,,ULTRACEMCO.NS
Selling General And Administration,2021-03-31 00:00:00,,ULTRACEMCO.NS
Selling And Marketing Expense,2021-03-31 00:00:00,,ULTRACEMCO.NS
General And Administrative Expense,2021-03-31 00:00:00,,ULTRACEMCO.NS
Rent And Landing Fees,2021-03-31 00:00:00,,ULTRACEMCO.NS
Gross Profit,2021-03-31 00:00:00,,ULTRACEMCO.NS
Cost Of Revenue,2021-03-31 00:00:00,,ULTRACEMCO.NS
Total Revenue,2021-03-31 00:00:00,,ULTRACEMCO.NS
Operating Revenue,2021-03-31 00:00:00,,ULTRACEMCO.NS
Tax Effect Of Unusual Items,2025-03-31 00:00:00,0.0,SBILIFE.NS
Tax Rate For Calcs,2025-03-31 00:00:00,0.032618,SBILIFE.NS
Net Income From Continuing Operation Net Minority Interest,2025-03-31 00:00:00,24133000000.0,SBILIFE.NS
Reconciled Depreciation,2025-03-31 00:00:00,837500000.0,SBILIFE.NS
EBIT,2025-03-31 00:00:00,25061100000.0,SBILIFE.NS
Net Interest Income,2025-03-31 00:00:00,-114400000.0,SBILIFE.NS
Interest Expense,2025-03-31 00:00:00,114400000.0,SBILIFE.NS
Interest Income,2025-03-31 00:00:00,188258200000.0,SBILIFE.NS
Normalized Income,2025-03-31 00:00:00,24133000000.0,SBILIFE.NS
Net Income From Continuing And Discontinued Operation,2025-03-31 00:00:00,24133000000.0,SBILIFE.NS
Total Expenses,2025-03-31 00:00:00,1129177400000.0,SBILIFE.NS
Rent Expense Supplemental,2025-03-31 00:00:00,1130100000.0,SBILIFE.NS
Diluted Average Shares,2025-03-31 00:00:00,1002657711.0,SBILIFE.NS
Basic Average Shares,2025-03-31 00:00:00,1001823654.0,SBILIFE.NS
Diluted EPS,2025-03-31 00:00:00,24.07,SBILIFE.NS
Basic EPS,2025-03-31 00:00:00,24.09,SBILIFE.NS
Diluted NI Availto Com Stockholders,2025-03-31 00:00:00,24133000000.0,SBILIFE.NS
Net Income Common Stockholders,2025-03-31 00:00:00,24133000000.0,SBILIFE.NS
Otherunder Preferred Stock Dividend,2025-03-31 00:00:00,,SBILIFE.NS
Net Income,2025-03-31 00:00:00,24133000000.0,SBILIFE.NS
Net Income Including Noncontrolling Interests,2025-03-31 00:00:00,24133000000.0,SBILIFE.NS
Net Income Extraordinary,2025-03-31 00:00:00,0.0,SBILIFE.NS
Net Income Continuous Operations,2025-03-31 00:00:00,24133000000.0,SBILIFE.NS
Tax Provision,2025-03-31 00:00:00,813700000.0,SBILIFE.NS
Pretax Income,2025-03-31 00:00:00,24946700000.0,SBILIFE.NS
Other Income Expense,2025-03-31 00:00:00,0.0,SBILIFE.NS
Net Non Operating Interest Income Expense,2025-03-31 00:00:00,-114400000.0,SBILIFE.NS
Interest Expense Non Operating,2025-03-31 00:00:00,114400000.0,SBILIFE.NS
Other Operating Expenses,2025-03-31 00:00:00,2372800000.0,SBILIFE.NS
Depreciation And Amortization In Income Statement,2025-03-31 00:00:00,837500000.0,SBILIFE.NS
Depreciation Income Statement,2025-03-31 00:00:00,837500000.0,SBILIFE.NS
Selling General And Administration,2025-03-31 00:00:00,5787900000.0,SBILIFE.NS
Selling And Marketing Expense,2025-03-31 00:00:00,3449900000.0,SBILIFE.NS
General And Administrative Expense,2025-03-31 00:00:00,2338000000.0,SBILIFE.NS
Rent And Landing Fees,2025-03-31 00:00:00,1130100000.0,SBILIFE.NS
Total Revenue,2025-03-31 00:00:00,1154124500000.0,SBILIFE.NS
Operating Revenue,2025-03-31 00:00:00,1154124500000.0,SBILIFE.NS
Net Policyholder Benefits And Claims,2025-03-31 00:00:00,490569200000.0,SBILIFE.NS
Tax Effect Of Unusual Items,2024-03-31 00:00:00,0.0,SBILIFE.NS
Tax Rate For Calcs,2024-03-31 00:00:00,0.024885,SBILIFE.NS
Net Income From Continuing Operation Net Minority Interest,2024-03-31 00:00:00,18937800000.0,SBILIFE.NS
Reconciled Depreciation,2024-03-31 00:00:00,762300000.0,SBILIFE.NS
EBIT,2024-03-31 00:00:00,19512400000.0,SBILIFE.NS
Net Interest Income,2024-03-31 00:00:00,-91300000.0,SBILIFE.NS
Interest Expense,2024-03-31 00:00:00,91300000.0,SBILIFE.NS
Interest Income,2024-03-31 00:00:00,167408700000.0,SBILIFE.NS
Normalized Income,2024-03-31 00:00:00,18937800000.0,SBILIFE.NS
Net Income From Continuing And Discontinued Operation,2024-03-31 00:00:00,18937800000.0,SBILIFE.NS
Total Expenses,2024-03-31 00:00:00,1289834200000.0,SBILIFE.NS
Rent Expense Supplemental,2024-03-31 00:00:00,1036300000.0,SBILIFE.NS
Diluted Average Shares,2024-03-31 00:00:00,1001899848.0,SBILIFE.NS
Basic Average Shares,2024-03-31 00:00:00,1001094805.0,SBILIFE.NS
Diluted EPS,2024-03-31 00:00:00,18.9,SBILIFE.NS
Basic EPS,2024-03-31 00:00:00,18.92,SBILIFE.NS
Diluted NI Availto Com Stockholders,2024-03-31 00:00:00,18937800000.0,SBILIFE.NS
Net Income Common Stockholders,2024-03-31 00:00:00,18937800000.0,SBILIFE.NS
Otherunder Preferred Stock Dividend,2024-03-31 00:00:00,,SBILIFE.NS
Net Income,2024-03-31 00:00:00,18937800000.0,SBILIFE.NS
Net Income Including Noncontrolling Interests,2024-03-31 00:00:00,18937800000.0,SBILIFE.NS
Net Income Extraordinary,2024-03-31 00:00:00,0.0,SBILIFE.NS
Net Income Continuous Operations,2024-03-31 00:00:00,18937800000.0,SBILIFE.NS
Tax Provision,2024-03-31 00:00:00,483300000.0,SBILIFE.NS
Pretax Income,2024-03-31 00:00:00,19421100000.0,SBILIFE.NS
Other Income Expense,2024-03-31 00:00:00,0.0,SBILIFE.NS
Net Non Operating Interest Income Expense,2024-03-31 00:00:00,-91300000.0,SBILIFE.NS
Interest Expense Non Operating,2024-03-31 00:00:00,91300000.0,SBILIFE.NS
Other Operating Expenses,2024-03-31 00:00:00,3217500000.0,SBILIFE.NS
Depreciation And Amortization In Income Statement,2024-03-31 00:00:00,762300000.0,SBILIFE.NS
Depreciation Income Statement,2024-03-31 00:00:00,762300000.0,SBILIFE.NS
Selling General And Administration,2024-03-31 00:00:00,4549700000.0,SBILIFE.NS
Selling And Marketing Expense,2024-03-31 00:00:00,2679500000.0,SBILIFE.NS
General And Administrative Expense,2024-03-31 00:00:00,1870200000.0,SBILIFE.NS
Rent And Landing Fees,2024-03-31 00:00:00,1036300000.0,SBILIFE.NS
Total Revenue,2024-03-31 00:00:00,1309255600000.0,SBILIFE.NS
Operating Revenue,2024-03-31 00:00:00,1309255600000.0,SBILIFE.NS
Net Policyholder Benefits And Claims,2024-03-31 00:00:00,433756900000.0,SBILIFE.NS
Tax Effect Of Unusual Items,2023-03-31 00:00:00,0.0,SBILIFE.NS
Tax Rate For Calcs,2023-03-31 00:00:00,0.021539,SBILIFE.NS
Net Income From Continuing Operation Net Minority Interest,2023-03-31 00:00:00,17205724000.0,SBILIFE.NS
Reconciled Depreciation,2023-03-31 00:00:00,677910000.0,SBILIFE.NS
